Serial,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Label
840,0.46334728958578875,0.006050667247861075,0.20529959582496937,0.39263000608756093,0.6243517629006167,0.1757639052493951,0.08599031740867435,0.5277742029865022,0.6248292607538235,0.6943323282322896,0.5850938033147551,0.350168530002292,0.16930500324879483,0.8552679630571486,2.6876539692186654
841,0.6034972932110043,0.9495509071026635,0.7024952725045193,0.4954268694561822,0.6969895151464919,0.6363340654531207,0.5295963266534202,0.7482409008524314,0.8367840661215545,0.05760201724583236,0.19256155455790258,0.9701831072617929,0.009875854991469368,0.3122346045577987,3.459390894063023
842,0.7377258978765923,0.9779202929015969,0.14062199329384972,0.9342403529717124,0.9636580307062742,0.6052654690176463,0.4214341326573575,0.9029355216713781,0.7202063312147648,0.8856221356477914,0.18229026745534083,0.4318559533219525,0.5807063516490589,0.7356966889327512,4.156529758633384
843,0.18044053100169477,0.28002058698416954,0.013526462483170465,0.6978148968731702,0.96268633480984,0.3019800033088357,0.7057592348709169,0.9226413635800268,0.5942334233585328,0.4035962133912332,0.40412758606280585,0.7084230089852827,0.18470589160456008,0.6189604752741557,3.4686635352921864
844,0.7351902370525665,0.8753412041124276,0.4008276502657804,0.37580483088689665,0.07549471119521811,0.4867486608592657,0.40622279189701904,0.8874655290175458,0.48274641328249646,0.22885225962437017,0.9404234060193252,0.7447356635724944,0.30365625475890734,0.7520640437703107,3.7254329209730903
845,0.6504022639183457,0.20294332572394203,0.7046417448104936,0.53967328577378,0.24599201380583502,0.19802767604592475,0.9059746411279493,0.8895100038030636,0.015097034110184815,0.4782025393356397,0.0797973186841272,0.2523183164248871,0.23721963592179163,0.2512733468245004,2.3785077024066235
846,0.8725263104556266,0.7765489508492257,0.6230672590245377,0.7460574437047828,0.8223476321868998,0.10827225895346204,0.6337650046382034,0.4818961511143188,0.9592666141213477,0.8117860053869095,0.14884831458480474,0.8797267110218306,0.019945042486965714,0.459938812312217,3.3507081434412287
847,0.8958795061718834,0.7121571238742757,0.7348932532217073,0.7766206889584811,0.13822118448648402,0.8992816000919103,0.8491302315180232,0.9793159610291452,0.833739059417367,0.8181308842223369,0.7937046509505583,0.7049188009094818,0.10717064092061723,0.5131681101888845,4.598496135363514
848,0.5137787441897341,0.9588737713650527,0.5397943151223018,0.07410945345718989,0.6309114110955618,0.5158291998017159,0.6223679521959433,0.31677666323052334,0.8336505285323582,0.7380095719233163,0.7033390782271705,0.14585290663732753,0.34728854378232965,0.25388944091006393,3.671780469932221
849,0.8968881165711189,0.7647503990851874,0.9383871506874671,0.9983823044896177,0.6261337983538953,0.6392210194685105,0.33619295844982955,0.9114104090419918,0.13758303518536485,0.16991890558571487,0.4344627147997179,0.4210312723286259,0.0041772974478101466,0.39036443132577403,3.3214135855538913
850,0.8702574562559636,0.613856845342919,0.815927381668762,0.9191166785250234,0.953265896524028,0.6724506146664344,0.7541932224569807,0.799748841988273,0.6967397895603814,0.39611807496056983,0.8130617146017846,0.8253555672577135,0.4895122625773748,0.3358464846505538,4.782551787048376
851,0.3029008042819804,0.7043013228434767,0.6869499082206024,0.1981534338248817,0.3688255852573211,0.5336618665852348,0.6572508512926639,0.2275181508361641,0.7505370013531916,0.6148673656967143,0.15590935350035984,0.0003711697831079164,0.6835322819359618,0.2947945468204082,2.891189425868706
852,0.1080479613902039,0.9054564786996253,0.2110312903303151,0.04609493491011063,0.9779601381648457,0.04806023485867683,0.09232987513701885,0.9531392810691041,0.8347260342182098,0.7033677967105182,0.24884672897902904,0.9101790238440766,0.1550600633523025,0.140150206211912,3.4517561127012906
853,0.961069421775437,0.380937453623848,0.9102186464663622,0.04276512900605123,0.03581810534644425,0.5117080740543271,0.4758756148500902,0.8051711987876526,0.702897792888339,0.8529689681106153,0.1761248206502637,0.4103473162414175,0.46661334866312676,0.2970561761097925,3.4527374033114273
854,0.9023246174285298,0.7515963913912748,0.4618439111932684,0.31464203435704063,0.13357658931902694,0.3998702845906277,0.021770592219754414,0.8757820505856906,0.11765786905894993,0.6876459970376053,0.6031641802237971,0.5710227632597563,0.07866724749908549,0.0001963076148135956,2.9191295520256095
855,0.8926087228707678,0.45541261974989533,0.39031111884129077,0.5778630305553087,0.18527664044549053,0.6155584508652487,0.6837311049336239,0.09455531375675919,0.6035501932732537,0.6178050533081255,0.4603371970590331,0.4321512870304659,0.04995516809602274,0.8504738466165535,2.5578305974797604
856,0.8870864015971439,0.9713276101917347,0.7098390128145657,0.4166702931348867,0.7366824117531707,0.649502939787037,0.43015743717684995,0.546019442121163,0.10073480919495503,0.33446911184385375,0.20169733604553275,0.4792247271295703,0.16775404793574866,0.566330899733373,2.9078934457962444
857,0.8475097193212622,0.3777222478168859,0.22040807081068514,0.006365251971905295,0.9338431118295895,0.39546437861034733,0.7162861406506973,0.7436946707802613,0.9747474024792561,0.36880627765939056,0.5666271697217563,0.9574389016076722,0.6909588081766982,0.4560077414775192,4.208624969950239
858,0.6907185184568543,0.726426905325907,0.991964298215647,0.6404163726192007,0.47484136691200274,0.3690501407759901,0.12019108139397938,0.7371022724032859,0.41820905837995725,0.8505657092134412,0.9425320631115727,0.149623588974932,0.09778460279804801,0.28644109214961744,3.6059800864026808
859,0.6022308829674297,0.8754202921857793,0.6097532865636209,0.45149824449585385,0.7181696367335278,0.2504757518994589,0.7938058521765209,0.4892946669487328,0.45891562162234456,0.978142096113284,0.48336103588919144,0.4502586150335236,0.2564783146278259,0.23288837988149957,3.922050255368342
860,0.13438936561055137,0.1756102376940455,0.27582195027885303,0.014068052800538244,0.504342895783836,0.47303381754885765,0.58738167744991,0.407807255621362,0.9921435440968426,0.8556997422506337,0.45959220070143814,0.07966105190038753,0.37593274524566445,0.9370147885510297,2.9320263126653363
861,0.22044550473096303,0.5638566444770945,0.12614166550893247,0.7908963794516787,0.7323953907075026,0.07377434698607122,0.5692547396909685,0.2319201539922383,0.40637231110171335,0.5341086941968868,0.44578927308515126,0.48002507050680177,0.10075899305199443,0.7776174639833531,2.7536094315556756
862,0.2786113845224898,0.35339676155012034,0.6995312353688657,0.8383730338916556,0.8292772047483058,0.6895717582281506,0.882292715063512,0.765932074817134,0.9780975818840938,0.6726541073410125,0.8770824842286309,0.7261979111653422,0.7135263982000649,0.5671293249607843,5.063548224689619
863,0.7204256414543051,0.05590598158018423,0.8449035795905777,0.5604496338498605,0.3417861238350214,0.8538420804833162,0.21635302458867078,0.21359641544457142,0.6561670185271224,0.10607001437819674,0.044492629268122474,0.7409651178063447,0.6811101825249963,0.5010654172839176,2.6843873326215166
864,0.7113234469163476,0.8450936929550819,0.7998510086791365,0.3077837766762094,0.3254752048357219,0.4556308576358825,0.30915166451420173,0.9112874650254872,0.7876683488241022,0.5275779380548167,0.026569474797020987,0.06853235556849457,0.4652066537359921,0.9219337856844154,2.9741192622260075
865,0.6968970263393716,0.9375119361967456,0.6795526057946263,0.6136236994828831,0.3977349660992411,0.5302813478730807,0.9985215861951622,0.5914591089623815,0.008450693074285698,0.5222303878583003,0.17955679003921465,0.6953763900439012,0.5262077976366563,0.1073979898839087,3.3208240596531295
866,0.1477587608017602,0.03564056381694447,0.726813706768555,0.3798827287165637,0.12794469843078604,0.7269490283167835,0.17360112445550946,0.9121348728196677,0.7525917257624323,0.3415202737361752,0.8365395459419255,0.7766341686001781,0.43332935735268996,0.683338358927094,3.196308030769713
867,0.715552420118827,0.7857118982532955,0.666866820085482,0.7475298248424989,0.4468501089092646,0.6051351637892257,0.5162529893834301,0.47572897754314447,0.2490518071521417,0.20992658482568838,0.18246160877279782,0.2080331375457144,0.8034040444216739,0.669883013786272,3.4917781376537635
868,0.03333122399199995,0.2991054476115883,0.479494840957168,0.514933063517205,0.34351384082821323,0.6227869050129486,0.8281581024590156,0.47093946714020984,0.09096212072885057,0.19908981106310764,0.8194002447524164,0.7032364053801377,0.5313075631480767,0.7283279118906,3.106976902337183
869,0.7454470502071462,0.8298068783400604,0.9308802644015037,0.7461618524043729,0.9579729318848152,0.3289363554324496,0.6802463103670506,0.6010137965733686,0.17141693015688175,0.7109080327971014,0.5871348668810135,0.33437306441436265,0.014843894638423727,0.6626987991090206,3.452131665883431
870,0.7662990427414167,0.565762694008427,0.6864137518221775,0.5996217020898582,0.4763015358424032,0.665608434680939,0.4388366982521372,0.6332045118629027,0.7761977728044605,0.8585841685186743,0.14208961864724,0.6090965673673763,0.8438905949868519,0.00181392061021457,3.918004977616941
871,0.18906404305257118,0.18578019177548266,0.7596638080936773,0.0965469695557335,0.10004424081011587,0.47025369155928454,0.9812271294699229,0.5520994053416216,0.44779885148137466,0.6299711089831147,0.843384352404431,0.4855001567459998,0.3813634537030973,0.29666256789332157,3.283863912143767
872,0.2560402053513334,0.010566484260143616,0.3524687740402421,0.5545217016646965,0.2955134551094204,0.08573366817776618,0.5163189557699601,0.4756237273909274,0.31415383153785525,0.22809548055088613,0.3425722925320003,0.3485692595519486,0.6527633157527571,0.9457078745245666,2.8673684439564404
873,0.4306677072195807,0.3863469837477653,0.021313793810936565,0.9559288603290734,0.25161472025363796,0.7178874121460314,0.9441103980959169,0.8363767659964352,0.08656041745914689,0.1785662725499495,0.6216844591100246,0.09467354881467371,0.04503753588429171,0.8492636451984645,2.9060265066290842
874,0.006089820800662005,0.875511410181625,0.5935537939547966,0.36510161181759726,0.3010824915107112,0.14525533628532117,0.06360077501050443,0.7801248815961802,0.1550529155625907,0.2860062688469197,0.6931007248852491,0.4440239759318899,0.9510352239130622,0.9512577781940349,3.9840099513814913
875,0.49737352337885943,0.48930983895116864,0.7400034292957024,0.6379466564299785,0.8348479829065717,0.07299948222751218,0.5821944947435675,0.02381254853871151,0.3593181650909155,0.6291635929267128,0.23061558066528987,0.14252424472835157,0.5234975055033838,0.11440909798283039,3.0007901142068274
876,0.1159132839064454,0.36102007959764204,0.5621351568800184,0.9301365208352187,0.2934136958649214,0.7460456222546628,0.36225967308480844,0.10243689837575853,0.18828761166421337,0.803667155409919,0.22082183841166503,0.70145135234205,0.9904565249452371,0.5287983201811889,2.768248649588354
877,0.45868455302072597,0.7510270122940783,0.8728168619570719,0.5667238915448021,0.6754842754484719,0.7323957469862258,0.14625801769390323,0.9463328903862054,0.3746678076793516,0.6914301419408079,0.7245185221827896,0.22608410055839545,0.974608789141465,0.4550946608059129,4.283581934267125
878,0.5449542504967573,0.11502263347454078,0.8150677170453975,0.9967552792981157,0.9731947356378722,0.5710874800321951,0.5908293844360889,0.0017682372177852956,0.11693552942319696,0.32067752195611265,0.2842238286308165,0.9899876352925049,0.6721843078557251,0.35493965641257963,3.142878897978172
879,0.7249408135746709,0.9446938073871133,0.5292725787250621,0.33854381103138553,0.13062276333325695,0.5771324622970263,0.40667948048856273,0.43679292233643097,0.2682960124096725,0.024840147454562644,0.09289395645133813,0.8034227148098264,0.435682865627556,0.15702625916688218,2.584333117811035
880,0.2258147258981451,0.16349627891180463,0.3879610669707301,0.13129698661434652,0.6450249821679351,0.8073900863992926,0.2820806118859399,0.40161600353066707,0.8100341723084802,0.43995982326043137,0.3639902343734783,0.6975963262479488,0.0776992221641758,0.5173845339482188,2.3502437254085704
881,0.4281330416314638,0.6753741625949063,0.7954725226622118,0.9667991024473939,0.4949757727844539,0.7431456323443174,0.674240624584097,0.8311277214092924,0.30557895273172264,0.03684697444084406,0.08726893386769063,0.1870616028453761,0.5597811281058865,0.38635295627926614,3.2282276654103956
882,0.21531621474211782,0.5790033465157657,0.3180889968963192,0.6343338934593479,0.29408450395618124,0.5252217575291659,0.9322122669718266,0.20985782439960454,0.31371765446157973,0.0931162823045737,0.871749849031676,0.7370518700819079,0.656647834273066,0.8578944856677942,3.573899999277059
883,0.6868472745830287,0.6910128153535233,0.39250504646694373,0.6968512233712295,0.03040765953926483,0.9512738136193815,0.5950793633351961,0.567311911549523,0.3334559189577204,0.6471093831562974,0.8098457279974575,0.6061671838065495,0.8844442433782833,0.266457211379313,4.179352272170037
884,0.7660053555151426,0.742857864367062,0.8893167232952669,0.25240483455087404,0.05463903736212683,0.027737431592306017,0.39596064587158575,0.9625400206295388,0.7092486737124828,0.08295015511100401,0.9930088632771561,0.7583212570865895,0.1574921954679468,0.5729249970487897,4.416985466458803
885,0.2978396726160861,0.17194059346570478,0.6021011337877026,0.33613365241977244,0.44701745757032707,0.020591323141383344,0.3540713992479013,0.9962464776286472,0.6324138940166163,0.6600324242054532,0.401156776191134,0.43640280185224434,0.7623820939232281,0.18503074651700946,4.078369492495446
886,0.697947017341674,0.0941164274758175,0.290585325939243,0.6531537378707643,0.8405452322202536,0.2234865145667403,0.04456391423864725,0.48228877681479065,0.4929321276255094,0.46956611768047996,0.8704561305960283,0.7190053470469951,0.5111710799408645,0.9935046500599823,3.418587716573596
887,0.7953746314531376,0.3273060713368976,0.3751021887561855,0.5534289217897551,0.20334323330058124,0.6306245872249905,0.6516128159531881,0.6701627534936502,0.00874884154635569,0.8874358031391956,0.5149016406708276,0.7673976443562294,0.4701163920344589,0.622276066000806,3.369932036518426
888,0.10677254121381508,0.20850604024316877,0.5761590629137419,0.7350438061686458,0.7179491057945758,0.2582902790575634,0.3562967815432898,0.09463965399670715,0.7031342765641473,0.6502169564509866,0.9959932301178114,0.9135650128294003,0.974467733436946,0.05658347201551417,3.7469189421843927
889,0.21867348594751157,0.29534260779334764,0.22692263591103712,0.25993788216771296,0.254243742910622,0.2802588681691427,0.1526093198668631,0.9772305607864934,0.6622792653078449,0.797811788158328,0.7112019287271808,0.41555931012605973,0.9996695377544093,0.9120077006931723,4.256991835120123
890,0.10848480025280127,0.6167288183200061,0.03361827600669598,0.22975778261581525,0.8800003789754345,0.6648966719932433,0.4100464762016015,0.4848178526630116,0.5654749017138634,0.719537493163806,0.338536463060257,0.281301203742671,0.9217108917912906,0.5863312799210563,3.1688886612916427
891,0.6409953766575962,0.23571635406588765,0.4221736921456454,0.1396126276171471,0.88879687003121,0.7913951633554702,0.12652048905237234,0.6919220821177597,0.6122515880691228,0.8255476473439273,0.044940096857535305,0.8826047288098382,0.2560186980620265,0.2282125160992693,2.9424207695861484
892,0.32973423405021507,0.8922624531162319,0.8101054449471425,0.10207246201925524,0.5864577136373494,0.43018737797936546,0.2749746330844919,0.8815045238135903,0.7029061984040513,0.6059276582398921,0.13434575897677947,0.3671691420993862,0.8927075349828922,0.4830424536873088,3.431803057807193
893,0.5932136244285989,0.11193070371730107,0.9857646968656768,0.20356529676028878,0.8555019843108796,0.2873904923939523,0.7998149640442621,0.8311130384764738,0.8617649985501491,0.8868844626897177,0.8285589524880979,0.23777278022002857,0.37228504432273823,0.25391107893533105,4.2377650002343685
894,0.34703811215646296,0.31574588581011676,0.4476838860847918,0.34201863807271093,0.9298140916448445,0.45276434592035963,0.7740737922235141,0.8716469651374915,0.8487343188008545,0.7165205263895662,0.816158417702955,0.17465070877448707,0.44922335722605544,0.09384311783146937,4.014410954139931
895,0.723209835962876,0.5828960488038581,0.6109822764211901,0.6106460047688539,0.4041052530292706,0.7686310511085493,0.36222940476376164,0.23655386329186912,0.6733384023401776,0.2228488713345549,0.918664267753073,0.04032272446711527,0.42943082470446003,0.4201127270286278,3.036895850510307
896,0.9630268829238164,0.18517119579578956,0.562645644604188,0.5495869711571223,0.3794512638996985,0.30163590294415543,0.012478217012859671,0.3849626079293663,0.4161456840928974,0.00767463744275465,0.42302976496208844,0.48546872386010953,0.8017409506652133,0.9765954847454318,2.7297742293104874
897,0.659966567720685,0.8655869431301254,0.6378286186376543,0.758652099393007,0.8224046675897286,0.05254212339931852,0.49621416568900967,0.7674506701101486,0.5617144657165014,0.39449669353789474,0.16101101760266834,0.34236886756279095,0.7000919117074325,0.3520381277382052,4.0056745134825
898,0.7776277537420953,0.33349910992238796,0.7671926986502362,0.8532856756144542,0.9909765269244812,0.9003535797723718,0.07199311864679403,0.9344025125653208,0.6231117530849408,0.6513851581890898,0.7466099687643127,0.6350164017703711,0.5753287847136501,0.6860941169281466,4.456401049451537
899,0.8345778888714204,0.5821596246093843,0.04945636905091244,0.8743990620503606,0.0860629881433217,0.29071919853395156,0.8410184007120672,0.31278780828244335,0.9971394412312667,0.07214675144764793,0.7747176166662023,0.45917571947055325,0.306141207836649,0.5241790152439403,3.3864336366973604
900,0.11204548950152016,0.7714879166350637,0.051395596353612016,0.057516593430174234,0.23822542164160287,0.9354587029777688,0.8520939357661953,0.35269670446449986,0.32340586449479247,0.5617846854245844,0.3467107297407276,0.35536398637960476,0.07482201614015649,0.44507691713593,2.463789222793294
901,0.2514994802231517,0.5049322048604301,0.5244417410120165,0.5033766423979523,0.9059394041084136,0.7095938485588803,0.6668468886456809,0.6136911376009375,0.5716591575885756,0.8170240853799114,0.38222698614820516,0.34388137474406966,0.5922834245217478,0.7390886294240374,3.526917051221699
902,0.9834337268052163,0.9194595737552834,0.38090353092301354,0.17760091159504277,0.17297329529790195,0.608654142237922,0.3427941585439003,0.05138766909411807,0.5134510080800939,0.6701908486896684,0.4007387626152902,0.5459474085038832,0.4924460963845517,0.9173661001012822,3.191786882474387
903,0.756187895932019,0.36522858717461126,0.9710384383666246,0.9356273420292024,0.45485911818724944,0.2826756250369227,0.8293992014213307,0.3204984146763892,0.8764680722207401,0.19171589404115885,0.45418897338344677,0.907979141189449,0.17764298945118018,0.5587559094784121,3.559926237725178
904,0.026883783747783885,0.9642365042895381,0.8950283174951184,0.7344920614601183,0.5869002262420722,0.38993764849805357,0.793254440224819,0.7921872564826091,0.23179065834186663,0.6299584539833976,0.8591653425071673,0.2565249754763561,0.8460257873492032,0.6751294115981249,4.145336159210224
905,0.8914707516029028,0.8683759150674623,0.872049772306217,0.9005835020236597,0.16928836779022527,0.7156849622729667,0.6483375515183846,0.5045456494510432,0.33573890208173196,0.5554843915283831,0.2528445872345364,0.2239230250460733,0.17704622643193457,0.422882112523972,3.2770128592912338
906,0.4155100223352439,0.8578694451270008,0.9381530762842558,0.3539694956053605,0.00985962146129682,0.13488305408583678,0.11851553848876872,0.9130421105311374,0.5079637144041735,0.4051911268709888,0.5961265933711105,0.6035017533338071,0.4215204111819648,0.5611438453083544,3.823905247841715
907,0.9530433785079394,0.8526394635453477,0.644117143033095,0.16338615802693324,0.2504452519283388,0.9607441793228235,0.9136667374849895,0.7345468799504443,0.5074980140235035,0.3222853071046532,0.3485121609642928,0.5295270367922879,0.46039818563217527,0.03298604316918197,3.843740693534416
908,0.7097129136325091,0.9855496720945075,0.8034518428819707,0.5245011394599276,0.47522824662427765,0.3578897142795876,0.5790858932262516,0.07897117161537492,0.5252599148047663,0.9668666558628529,0.0631991472019583,0.22189856988199264,0.28682285379867223,0.8456840084143203,2.6306603803738993
909,0.27826772003263944,0.5714126994878228,0.21524646892321864,0.04102226552519128,0.4121350970890031,0.5135746845652285,0.9343346172891491,0.017741379630057952,0.7527184954295318,0.8951859471309483,0.5409182482612874,0.9579866176833814,0.2565089734199698,0.01972322414639749,3.1910292377442726
910,0.8434293779072618,0.28378941037412364,0.21249605799890403,0.838634991841311,0.804024082390298,0.20837137144862317,0.10981081122879999,0.9601472993362612,0.15916361353245767,0.18222994818873972,0.8991008508787934,0.3940686981683813,0.3679102399664669,0.3634093627014895,3.589897415251878
911,0.085408506202996,0.5041126092815699,0.5286485902801544,0.9860005181960523,0.3042239586325799,0.2816317060713054,0.7587716957458074,0.29531042285105735,0.6993108934197418,0.2951032603422751,0.056016747041845116,0.7871557856082073,0.2301372284226425,0.611364239262821,2.6283326360446573
912,0.31339751958879036,0.29344242101843543,0.9508060106667827,0.8929755870741904,0.012933289201192522,0.3867380191364892,0.38018165267326587,0.36563763827424445,0.04430123163499844,0.5039162970143795,0.4571236857282489,0.9398364053658029,0.8439846814283201,0.38452375129267946,3.184816232079656
913,0.8889050687161572,0.536079246124023,0.8903389417144465,0.07773877834124365,0.20495560138908697,0.7144059344253101,0.1610654289685719,0.8186948659941777,0.3132316368142942,0.8719944128543228,0.10872293802346766,0.3617336061075901,0.47321894438336964,0.7301605581330777,2.8822584041302
914,0.4145314165993935,0.5580104535086894,0.10763885555702968,0.5755503343056259,0.032068891523967635,0.7966439684402247,0.5973704332961284,0.5811842728373632,0.23356760357295392,0.5184740561051057,0.7446170916668038,0.8174045117691844,0.6743917699223493,0.6127852767407053,3.6541357746459546
915,0.9852465853442638,0.5162705550074467,0.5760970767146866,0.9455648512775268,0.14225689934766772,0.08725998440620564,0.6604038158373577,0.7635338778266846,0.2149701433608585,0.7397456309166254,0.0392774043119839,0.7161605144851036,0.7120464783026286,0.3268275929634571,3.7572543401649554
916,0.6432370020020689,0.37261162958225547,0.11410239235083841,0.3652933332141547,0.24519236638834763,0.4340522017112751,0.07101339763644965,0.934818657519381,0.4159169352176526,0.4350776080870492,0.4643328978034701,0.2599543667556268,0.6718016856470479,0.24731174611177043,3.1696970859661797
917,0.8850937607994734,0.09406052805683218,0.4404491665580884,0.12101319215184658,0.8671381178006299,0.6288041101752089,0.038029861430692646,0.6148672138143629,0.8787885661569302,0.39754089653536306,0.6051199033785751,0.9088970666199848,0.49135218609327347,0.20426771436332813,3.7091165134451742
918,0.8536454170817522,0.21669751515360236,0.6562551791964415,0.9574191705829413,0.08827534014488458,0.18545217079428689,0.6839810537044141,0.26001656750587954,0.535777856150453,0.06998498985402946,0.6719566141134633,0.31920385342526814,0.19756088056596655,0.30288866079666854,2.788218131143607
919,0.03623309238087169,0.9063289514664351,0.7382493857854677,0.8424776998047011,0.1211762116712558,0.7016509586306754,0.560473993810028,0.27442254393630816,0.9751674570520055,0.8718787722772964,0.8201942568449823,0.3351514753029483,0.6928425635926846,0.5090015700779555,3.774729216419496
920,0.15547589106286075,0.5541991457519209,0.997929904261697,0.9777497036221587,0.7721846482559901,0.35279105902586283,0.967086986773303,0.5435349164388099,0.25027955100497,0.4953659330372375,0.646165049476312,0.33561138316741324,0.558755168124278,0.22264010607499007,3.9843146554114486
921,0.6869809059149178,0.020753920316278762,0.4498896663772626,0.5530787707737131,0.9842626013575783,0.7526905731412111,0.07473507336986895,0.3397968416037722,0.6685505149539149,0.9966853442192153,0.6157193440299611,0.769754875527702,0.10360367723478647,0.17616577665859423,3.115496284187005
922,0.8925175822672642,0.07719994614583392,0.2250690509093768,0.8003182999912486,0.12403652029814505,0.933310859399354,0.6792381262645016,0.6992395945716862,0.4865869220646859,0.7100015666374663,0.6143137989452476,0.38326266130747866,0.6517771774966907,0.024091612901422255,3.832486612753585
923,0.2681084011527318,0.9230573638549688,0.8727336463354785,0.11724419015243703,0.07766057912047286,0.8436021408352481,0.4865943307826478,0.6034956325861592,0.7027220181341668,0.976719296162706,0.8842690896592788,0.24041157579794536,0.6218263541124066,0.9598872570475678,3.956007893783805
924,0.7466991061250337,0.1237285390482481,0.7195399995366435,0.758973511195236,0.06394224140516869,0.7864026353581386,0.5558106000786692,0.0004979474303490328,0.2669084069184512,0.01481260697730502,0.7366826257217112,0.18486785911870662,0.05123054712616826,0.920263731097641,2.1304770931048216
925,0.8849482720827121,0.17383509762173754,0.3861746359027318,0.8205855461137603,0.16624833591163057,0.5592277421794261,0.08045140138190843,0.6135463302710632,0.23083159177811818,0.017164509918721094,0.007792746923722893,0.18641606708413339,0.6563804675199221,0.7925813463649819,2.1980681272966742
926,0.54807264943945,0.8253135315131914,0.7739614107227231,0.7231018711937025,0.5559852315014703,0.7382807775271224,0.5742738575993375,0.8471934414936844,0.9633225937761567,0.7244215016611042,0.2562964259335322,0.20333836457626742,0.5071262245886967,0.22087287789036003,3.6735289049693853
927,0.6879006082532192,0.5204440836831328,0.5258154149009123,0.2162616545893684,0.41471366002244914,0.6490839823489112,0.6889533714617985,0.07910276023387386,0.050362395192699694,0.9764748540999273,0.22622691532435635,0.2303367267943066,0.14506198603382103,0.8234275264705081,2.5986105955762935
928,0.5392436524647843,0.5366766326103979,0.010427181655278228,0.38376785469343433,0.8398895527887356,0.23248077567852854,0.9671397006003993,0.495504710483034,0.8256573863542254,0.29778309388944413,0.44055664853545096,0.7454154062149777,0.6382223145393596,0.32213462848784535,3.5402513335800783
929,0.8937349108673416,0.05025894091051619,0.7753648711644094,0.33779561658528867,0.7880318548464873,0.6709791493309887,0.16873519963864803,0.7581444139715672,0.5353060727269568,0.1901592125238818,0.14779905537585547,0.024189226912406547,0.8238527265240334,0.061009593306867504,2.7523504582096203
930,0.6303319525828149,0.7928377284720537,0.8395674502812459,0.8822523981882874,0.27099058703685275,0.3392673990337306,0.4714757824543684,0.3057645151633085,0.1619786382834234,0.6985965232131177,0.1608396828897114,0.9370848271656516,0.6882054267160239,0.6770647301702167,3.3997082403465395
931,0.14839978444230262,0.9344497838232484,0.7717730944594579,0.3744542508518386,0.8657722133074605,0.13717980847682776,0.0016780666219203821,0.978949971717851,0.8732692021533458,0.0033260995148620687,0.6105810884698271,0.6253343235728722,0.5081458561709001,0.4678660713625422,4.097237893833602
932,0.8714088192365579,0.17315467728078204,0.4239278908031854,0.49169737252507406,0.8132593984438556,0.7761276145476138,0.8403198309833572,0.6100362284482808,0.8876571806055547,0.12105150044367963,0.9235135006387799,0.26463185086795016,0.5494319242805052,0.6952046526346158,4.025355678982075
933,0.14378502913284874,0.017963060261278807,0.5694398330330588,0.6539781214196005,0.7566220419378119,0.21467788540330424,0.647648487053957,0.9031478936523497,0.419544864597987,0.21975280886184534,0.9238925035444302,0.9082149066450765,0.02702306335838467,0.4542656703198569,3.4902529924356656
934,0.3099658524685208,0.3655795901978628,0.013716637161825918,0.5737383048523846,0.6770632237676857,0.9184039200670588,0.8913412918538344,0.4007275547420106,0.9744768475286194,0.453301750718776,0.6116115668732349,0.8025335684027883,0.05674705045698303,0.7763706665500252,3.469203786532068
935,0.6018175462673196,0.5366566542378809,0.7866182997001764,0.8929768410787945,0.5588095877032302,0.3604131760672269,0.8178924944313513,0.7740292311296612,0.3423232182756324,0.5253334639353482,0.6837626332257568,0.3379662116387775,0.6465584135185611,0.72652348717049,4.073351738128969
936,0.9277679882805934,0.05528940685968531,0.9949984021839355,0.14362825678612656,0.0696794307791031,0.1762226391645153,0.11318436311724978,0.5915069370407448,0.22382039974281676,0.32897532147797337,0.7782826137047287,0.24291703751078608,0.9951604399370692,0.36462431072673973,3.5822975610221155
937,0.1262546140498959,0.3149719613351075,0.1416852062685785,0.5058054964259339,0.32793121961032756,0.6235776815122595,0.38462635174466997,0.4040368756135345,0.8740933469917592,0.8993030713175197,0.6940188868378486,0.9078739061894339,0.9780502558713648,0.6987951783238981,3.839942304337024
938,0.7328996130517644,0.13472640464943852,0.4648105594140681,0.9211137284208741,0.8244916479233233,0.9222274740526427,0.031933859731231196,0.2756354955150532,0.13671686832975916,0.3764675535459422,0.797735785320279,0.9693645990706982,0.5498574088164423,0.061571180595086705,3.3459501692166698
939,0.7394701923717271,0.6016292666766188,0.7152557903143141,0.010428961680562732,0.47252477165461537,0.7667921316237302,0.3640095737396213,0.6463355606718582,0.6493071199484819,0.004134980030919944,0.14277001738816175,0.44626146247393805,0.09127724127401149,0.6172438010362173,2.460216527742265
940,0.6771778641137498,0.7404165227642551,0.031572801370379655,0.9207133776194122,0.6409026230766477,0.09368340103094808,0.9273663407190742,0.1833562969318474,0.7359159221704977,0.7654109123607346,0.4945119101988611,0.7956674935318498,0.8282394093810356,0.12254906843705005,4.0704136799813195
941,0.8211555669064371,0.37936027375234715,0.9309471028321181,0.4264635500677224,0.8869087377245682,0.6527759234790023,0.31414799300468554,0.3243929345103388,0.18844200667713096,0.26575514791157295,0.13879994534787632,0.995100494792495,0.6682488684431094,0.6756890049965708,3.2822550775527413
